file_name,compressed_size,decompressed_size,estimated_value,compression_type,decompression_time,estimation_time
03209551_Australia_current_2.5arcmin_geotiff.zip,24629239,29374650,29374650,8,0.2048938274383545,0.00019502639770507812
52711e94_Australia_lgm_miroc_esm_10arcmin_generic.zip,1998943,12687744,12687744,8,0.06621479988098145,0.0004112720489501953
9312a87c_global_holo_mpi_esm_p_5arcmin_geotiff.zip,87973591,94925001,94925001,8,0.6546778678894043,0.00021219253540039062
d20fccb2_NAmerica_lgm_ccsm4_2.5arcmin_geotiff.zip,80323165,89086673,89086673,8,0.60418701171875,0.0002033710479736328
fb207487_elev_NewWorld_lgm_10arcmin_generic.zip,1112965,7021306,7021306,8,0.0331113338470459,0.00011801719665527344
062b4ff0_Europe_holo_miroc_esm_2.5arcmin_geotiff.zip,28223493,31420707,31420707,8,0.21180129051208496,0.00019502639770507812
92e0bd2b_Africa_lgm_miroc_esm_10arcmin_generic.zip,3585500,12950610,12950610,8,0.08256649971008301,0.0004115104675292969
3868b3fa_Africa_holo_mpi_esm_p_2.5arcmin_generic.zip,47078196,200540312,200540312,8,1.1063315868377686,0.00046825408935546875
9871bace_NAmerica_holo_ccsm4_5arcmin_geotiff.zip,20648204,23397374,23397374,8,0.15972113609313965,0.00021147727966308594
09ba3f9c_Europe_holo_ccsm4_5arcmin_geotiff.zip,7442029,8050362,8050362,8,0.056162118911743164,0.00017523765563964844
e5a0f3b0_Australia_current_30arcsec_geotiff_set4.zip,152597776,169247825,169247825,8,1.1117405891418457,0.00017142295837402344
5fd4150f_Europe_holo_ccsm4_10arcmin_generic.zip,1567424,7806068,7806068,8,0.04760098457336426,0.0004062652587890625
e001a7b5_NAmerica_lgm_ccsm4_5arcmin_geotiff.zip,21701694,24480350,24480350,8,0.16818785667419434,0.00020503997802734375
76c2d366_elev_Eurasia_current_10arcmin_generic.zip,1109068,4915802,4915802,8,0.02652573585510254,0.00011897087097167969
94af693e_Africa_current_30arcsec_generic_set4.zip,326399069,1381906400,1381906400,8,21.51015067100525,0.00021314620971679688
e17d6325_elev_Pacific_current_2.5arcmin_generic.zip,19560839,128333994,128333994,8,0.5987253189086914,0.00015854835510253906
8fc6fb7d_Europe_holo_ccsm4_2.5arcmin_geotiff.zip,28051858,31238840,31238840,8,0.22072839736938477,0.00020003318786621094
0680f82d_Europe_lgm_ccsm4_5arcmin_geotiff.zip,8954889,9522575,9522575,8,0.07063436508178711,0.0001671314239501953
